title: exp3_null, recorded: 21.11.18 16.02.51, timestamp started:2017-11-21T16:17:43.558438-08:00            , sampling:256, subject:, labels:COUNTER INTERPOLATED F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, , chan:40, samples:5000, units:emotiv,,,,,,,,,,,,,,,,,,,,,,,,,
92,16,4116.538461,4118.205128,4115.25641,4120.25641,4120.897436,4122.051282,4114.487179,4119.230769,4117.179487,4120.25641,4090,4125.641025,4113.589743,4125.897436,5,13,,,,,,,,,,,,,,,,,
93,16,4121.025641,4116.666666,4122.692307,4122.435897,4123.333333,4123.461538,4115.897436,4119.358974,4114.102564,4107.179487,4090.128205,4121.025641,4115.641025,4125.384615,174,12,,,,,,,,,,,,,,,,,
94,16,4117.564102,4112.564102,4120.641025,4116.538461,4120.384615,4125.51282,4117.820513,4118.589743,4109.871795,4096.666666,4081.666666,4118.717948,4111.538461,4122.435897,30,13,,,,,,,,,,,,,,,,,
95,16,4117.692307,4113.333333,4122.435897,4119.230769,4120,4126.410256,4123.846154,4119.230769,4116.282051,4115,4084.358974,4127.179487,4109.358974,4127.692307,16,13,,,,,,,,,,,,,,,,,
96,16,4124.102564,4122.179487,4129.358974,4127.820513,4120.897436,4129.358974,4131.538461,4121.538461,4122.820513,4132.307692,4092.820512,4132.179487,4112.820513,4136.538461,5,13,,,,,,,,,,,,,,,,,
97,16,4121.282051,4127.179487,4121.666666,4125.641025,4120.641025,4128.205128,4132.435897,4123.589743,4125.384615,4129.743589,4091.153846,4128.205128,4116.538461,4131.538461,174,12,,,,,,,,,,,,,,,,,
98,16,4122.948718,4121.282051,4123.205128,4121.025641,4119.358974,4125.51282,4130.384615,4123.846154,4126.666666,4120.128205,4082.564102,4121.538461,4113.205128,4125.384615,30,13,,,,,,,,,,,,,,,,,
99,16,4123.333333,4119.615384,4122.179487,4119.102564,4126.025641,4130.769231,4138.333333,4123.076923,4127.692307,4123.333333,4083.076923,4121.794872,4115.128205,4133.333333,16,13,,,,,,,,,,,,,,,,,
100,16,4124.230769,4122.948718,4120.25641,4120.128205,4131.153846,4132.820513,4141.282051,4123.333333,4126.025641,4123.333333,4092.179487,4129.358974,4123.461538,4142.051282,5,13,,,,,,,,,,,,,,,,,
101,16,4127.179487,4122.307692,4125.641025,4122.435897,4124.871795,4130.51282,4133.974359,4123.205128,4123.205128,4107.948718,4095.76923,4130.51282,4122.051282,4135.769231,174,12,,,,,,,,,,,,,,,,,
102,16,4119.871795,4120.769231,4122.307692,4120.25641,4122.307692,4130,4133.846154,4122.051282,4123.461538,4110.641025,4092.051282,4122.564102,4117.820513,4127.564102,30,13,,,,,,,,,,,,,,,,,
103,16,4122.948718,4122.948718,4126.794872,4123.974359,4122.051282,4129.102564,4137.051282,4122.179487,4122.692307,4132.179487,4090,4127.179487,4118.974359,4131.923077,16,13,,,,,,,,,,,,,,,,,
104,16,4129.615384,4126.666666,4129.487179,4132.307692,4125.128205,4126.666666,4132.948718,4121.923077,4122.820513,4138.589743,4097.692307,4138.717949,4126.025641,4140.641025,5,13,,,,,,,,,,,,,,,,,
105,16,4124.871795,4124.230769,4124.615384,4128.205128,4128.846154,4127.051282,4130.25641,4120.769231,4124.102564,4130,4100.128205,4129.615384,4125.769231,4140,174,12,,,,,,,,,,,,,,,,,
106,16,4120.384615,4115.384615,4120.641025,4119.358974,4122.692307,4128.205128,4132.820513,4123.205128,4122.820513,4126.666666,4090.384615,4115.769231,4114.743589,4129.358974,30,13,,,,,,,,,,,,,,,,,
107,16,4117.051282,4114.743589,4114.358974,4119.871795,4117.692307,4127.692307,4136.153846,4126.282051,4124.743589,4122.692307,4089.743589,4121.794872,4112.692307,4124.230769,16,13,,,,,,,,,,,,,,,,,
108,16,4121.410256,4118.974359,4121.794872,4122.820513,4117.820513,4131.153846,4138.974359,4124.615384,4124.230769,4108.846154,4090.384615,4125.25641,4113.717948,4130,5,13,,,,,,,,,,,,,,,,,
109,16,4124.871795,4118.205128,4126.153846,4121.666666,4119.487179,4127.948718,4142.435897,4122.051282,4121.025641,4114.230769,4084.487179,4120.769231,4112.307692,4136.282051,174,12,,,,,,,,,,,,,,,,,
110,16,4123.589743,4118.717948,4124.871795,4120.641025,4121.410256,4122.692307,4144.74359,4124.743589,4123.076923,4129.871795,4090.128205,4129.487179,4118.974359,4137.820513,30,13,,,,,,,,,,,,,,,,,
111,16,4128.333333,4121.153846,4130.51282,4122.051282,4120.897436,4129.743589,4144.230769,4127.948718,4125.25641,4124.230769,4097.692307,4137.948718,4125.51282,4138.717949,16,13,,,,,,,,,,,,,,,,,
112,16,4127.307692,4122.564102,4122.692307,4121.923077,4123.333333,4132.307692,4147.051282,4126.666666,4130.641025,4126.025641,4099.358974,4133.333333,4126.025641,4139.487179,5,13,,,,,,,,,,,,,,,,,
113,16,4127.179487,4122.948718,4124.615384,4121.538461,4120.51282,4127.820513,4149.487179,4124.615384,4132.692307,4141.410256,4102.179487,4132.435897,4126.025641,4139.358974,174,12,,,,,,,,,,,,,,,,,
114,16,4131.538461,4125.51282,4132.051282,4126.153846,4120.384615,4133.333333,4148.589743,4125.25641,4132.564102,4142.692307,4106.538461,4138.076923,4130.51282,4143.333333,30,13,,,,,,,,,,,,,,,,,
115,16,4132.179487,4132.179487,4126.794872,4129.871795,4135.25641,4139.615384,4149.871795,4128.589743,4137.307692,4134.743589,4106.282051,4138.846154,4131.666666,4143.461538,16,13,,,,,,,,,,,,,,,,,
116,16,4133.717948,4132.564102,4129.358974,4126.923077,4137.051282,4133.846154,4150.128205,4128.461538,4134.615384,4132.820513,4101.666666,4133.461538,4124.358974,4138.333333,5,13,,,,,,,,,,,,,,,,,
117,16,4127.435897,4126.923077,4127.179487,4122.435897,4128.717948,4128.333333,4148.461538,4122.564102,4131.282051,4137.948718,4097.948718,4129.615384,4122.051282,4138.717949,174,12,,,,,,,,,,,,,,,,,
118,16,4125.769231,4121.666666,4125.25641,4123.461538,4125.641025,4130,4147.435897,4122.051282,4132.307692,4137.435897,4091.153846,4129.487179,4122.307692,4140.384615,30,13,,,,,,,,,,,,,,,,,
119,16,4130,4121.666666,4125,4124.615384,4127.948718,4127.692307,4151.666666,4124.487179,4131.666666,4128.461538,4091.538461,4128.717948,4119.230769,4136.794872,16,13,,,,,,,,,,,,,,,,,
120,16,4128.205128,4127.692307,4125,4123.205128,4132.948718,4126.282051,4152.564102,4123.461538,4134.743589,4123.846154,4102.948718,4129.743589,4123.333333,4136.538461,5,13,,,,,,,,,,,,,,,,,
121,16,4130.641025,4129.743589,4133.589743,4128.076923,4128.205128,4128.717948,4149.358974,4125.897436,4138.589743,4131.794872,4105.769231,4135.25641,4127.692307,4139.74359,174,12,,,,,,,,,,,,,,,,,
122,16,4131.282051,4130.128205,4131.538461,4133.589743,4129.743589,4127.179487,4156.410256,4130,4141.153846,4142.564102,4106.025641,4141.538461,4130,4141.794872,30,13,,,,,,,,,,,,,,,,,
123,16,4135.641025,4133.717948,4135.25641,4131.794872,4135,4127.051282,4160.897436,4131.410256,4138.717949,4138.461538,4109.871795,4143.205128,4130.128205,4143.333333,16,13,,,,,,,,,,,,,,,,,
124,16,4137.051282,4134.487179,4139.358974,4127.051282,4134.358974,4132.051282,4156.666666,4134.487179,4138.846154,4132.307692,4105.641025,4138.076923,4126.666666,4140.897436,5,13,,,,,,,,,,,,,,,,,
125,16,4127.307692,4129.358974,4130.641025,4124.487179,4135.25641,4132.051282,4154.615384,4134.230769,4142.564102,4139.358974,4096.923077,4132.820513,4124.871795,4137.564102,174,12,,,,,,,,,,,,,,,,,
126,16,4127.820513,4127.692307,4132.435897,4123.717948,4132.692307,4129.615384,4153.589743,4128.076923,4138.076923,4141.153846,4096.410256,4134.230769,4124.615384,4139.230769,30,13,,,,,,,,,,,,,,,,,
127,16,4129.487179,4131.923077,4130.769231,4125.128205,4132.307692,4130,4154.74359,4128.461538,4141.666666,4136.794872,4105.897436,4137.948718,4130.51282,4141.410256,54,0,,,,,,,,,,,,,,,,,
0,16,4125.51282,4127.820513,4127.179487,4124.743589,4132.051282,4127.948718,4153.205128,4129.871795,4139.358974,4128.589743,4102.307692,4132.692307,4126.666666,4138.205128,213,11,,,,,,,,,,,,,,,,,
1,16,4123.076923,4120.641025,4126.153846,4121.538461,4129.615384,4124.230769,4145.128205,4123.461538,4123.846154,4117.692307,4089.871795,4124.615384,4115.51282,4134.871795,243,12,,,,,,,,,,,,,,,,,
2,16,4123.461538,4122.307692,4123.333333,4121.923077,4130.897436,4123.076923,4142.820513,4122.051282,4121.538461,4118.974359,4093.333333,4126.666666,4119.743589,4136.923077,236,10,,,,,,,,,,,,,,,,,
3,16,4129.102564,4122.051282,4128.717948,4122.820513,4128.846154,4124.102564,4142.435897,4124.871795,4125.51282,4122.179487,4096.666666,4129.871795,4123.974359,4138.717949,63,12,,,,,,,,,,,,,,,,,
4,16,4126.923077,4121.923077,4127.307692,4122.564102,4128.846154,4130.128205,4140.25641,4122.564102,4130.769231,4128.717948,4096.666666,4129.743589,4121.794872,4138.974359,254,13,,,,,,,,,,,,,,,,,
5,16,4124.102564,4122.692307,4126.025641,4121.666666,4126.282051,4133.205128,4140.128205,4123.461538,4135.384615,4133.076923,4097.179487,4129.615384,4120.128205,4137.692307,234,8,,,,,,,,,,,,,,,,,
6,16,4124.358974,4117.307692,4123.205128,4119.102564,4116.666666,4130.25641,4139.74359,4128.076923,4136.282051,4122.179487,4094.358974,4123.846154,4117.307692,4136.666666,150,12,,,,,,,,,,,,,,,,,
7,16,4123.205128,4118.589743,4117.692307,4120.641025,4121.794872,4128.846154,4137.435897,4127.435897,4143.076923,4126.538461,4098.974359,4122.948718,4117.179487,4138.461538,60,5,,,,,,,,,,,,,,,,,
8,16,4131.282051,4127.692307,4129.615384,4126.538461,4133.846154,4132.692307,4135.384615,4130.25641,4151.282051,4132.307692,4104.871795,4130.384615,4120.51282,4139.487179,130,12,,,,,,,,,,,,,,,,,
9,16,4130.897436,4130.25641,4128.589743,4127.179487,4136.666666,4135.25641,4134.871795,4136.410256,4156.153846,4121.282051,4104.358974,4133.846154,4128.205128,4137.307692,134,13,,,,,,,,,,,,,,,,,
10,16,4123.846154,4124.743589,4122.435897,4122.435897,4129.871795,4132.435897,4131.794872,4132.435897,4158.076923,4127.820513,4103.846154,4133.974359,4129.615384,4139.102564,28,13,,,,,,,,,,,,,,,,,
11,16,4122.948718,4118.333333,4123.846154,4121.410256,4123.205128,4131.538461,4128.589743,4124.615384,4161.410256,4143.333333,4100.897436,4129.487179,4120.51282,4138.717949,16,13,,,,,,,,,,,,,,,,,
12,16,4116.538461,4116.666666,4110.769231,4119.102564,4124.102564,4132.948718,4128.333333,4123.717948,4160.128205,4129.743589,4088.205128,4118.974359,4110.384615,4128.846154,3,13,,,,,,,,,,,,,,,,,
13,16,4116.153846,4117.307692,4111.153846,4114.358974,4123.717948,4130.641025,4120.25641,4123.589743,4148.461538,4100.76923,4074.102564,4111.794872,4101.282051,4121.282051,174,12,,,,,,,,,,,,,,,,,
14,16,4117.179487,4119.230769,4119.358974,4116.410256,4126.794872,4126.025641,4111.282051,4121.153846,4150.128205,4103.846154,4083.205128,4118.461538,4104.358974,4122.820513,28,13,,,,,,,,,,,,,,,,,
15,16,4119.102564,4120.51282,4122.307692,4122.692307,4129.102564,4126.282051,4115.25641,4122.564102,4163.076923,4123.461538,4100.76923,4126.282051,4117.179487,4130.25641,16,13,,,,,,,,,,,,,,,,,
16,16,4128.461538,4121.794872,4128.846154,4125.384615,4124.230769,4126.410256,4117.435897,4125.769231,4165.25641,4121.282051,4098.461538,4124.487179,4121.282051,4137.435897,0,0,,,,,,,,,,,,,,,,,
17,16,4127.692307,4126.538461,4126.153846,4125.25641,4124.615384,4123.717948,4115,4127.692307,4167.692307,4113.205128,4095,4124.230769,4120.897436,4138.846154,0,0,,,,,,,,,,,,,,,,,
18,16,4128.333333,4129.358974,4128.717948,4126.666666,4121.410256,4125.384615,4114.743589,4126.025641,4173.974359,4112.948718,4102.435897,4130.128205,4123.461538,4141.410256,0,0,,,,,,,,,,,,,,,,,
19,16,4131.410256,4128.461538,4132.051282,4127.564102,4116.410256,4125.769231,4111.666666,4122.179487,4176.282051,4127.179487,4111.538461,4137.692307,4126.666666,4144.102564,0,0,,,,,,,,,,,,,,,,,
20,16,4128.846154,4129.358974,4131.794872,4128.333333,4121.282051,4126.410256,4111.025641,4125.897436,4179.487179,4144.615384,4115.25641,4141.794872,4128.717948,4144.230769,0,0,,,,,,,,,,,,,,,,,
21,16,4130.769231,4127.307692,4135.897436,4129.871795,4120.51282,4126.923077,4112.948718,4128.974359,4178.076923,4140.769231,4111.153846,4136.025641,4124.743589,4145,0,0,,,,,,,,,,,,,,,,,
22,16,4127.051282,4125.897436,4130.641025,4127.564102,4116.538461,4123.205128,4109.871795,4125.128205,4172.179487,4121.666666,4109.871795,4129.358974,4119.871795,4142.051282,0,0,,,,,,,,,,,,,,,,,
23,16,4125.897436,4124.358974,4135,4127.692307,4116.794872,4121.282051,4097.435897,4121.923077,4167.051282,4107.948718,4113.846154,4136.025641,4118.461538,4136.025641,0,0,,,,,,,,,,,,,,,,,
24,16,4128.461538,4125.897436,4142.307692,4134.615384,4116.410256,4122.051282,4094.230769,4121.794872,4166.153846,4112.692307,4123.461538,4148.717949,4121.153846,4137.564102,0,0,,,,,,,,,,,,,,,,,
25,16,4129.871795,4133.461538,4144.615384,4144.487179,4115.51282,4122.179487,4100.51282,4123.717948,4170.769231,4125.769231,4138.076923,4157.820513,4128.846154,4144.102564,0,0,,,,,,,,,,,,,,,,,
26,16,4132.692307,4136.794872,4151.794872,4152.051282,4114.487179,4121.794872,4094.358974,4126.025641,4171.666667,4127.820513,4144.487179,4162.692307,4133.846154,4147.051282,0,0,,,,,,,,,,,,,,,,,
27,16,4130.25641,4141.666666,4152.435897,4155.384615,4121.794872,4123.333333,4090.641025,4127.435897,4173.205128,4121.282051,4153.461538,4171.538461,4141.025641,4152.179487,0,0,,,,,,,,,,,,,,,,,
28,16,4134.871795,4144.230769,4156.153846,4152.179487,4126.538461,4126.794872,4097.307692,4128.076923,4172.692308,4111.666666,4158.589743,4175.769231,4141.538461,4152.564102,0,0,,,,,,,,,,,,,,,,,
29,16,4133.589743,4133.333333,4148.717949,4141.538461,4119.871795,4126.923077,4092.179487,4126.282051,4165.25641,4110.384615,4146.282051,4163.589743,4129.102564,4141.538461,0,0,,,,,,,,,,,,,,,,,
30,16,4122.948718,4125.128205,4132.948718,4134.358974,4112.820513,4123.974359,4082.564102,4122.948718,4162.051282,4117.435897,4136.282051,4150.641025,4122.692307,4136.410256,0,0,,,,,,,,,,,,,,,,,
31,16,4128.846154,4129.358974,4140.641025,4133.846154,4113.974359,4129.102564,4091.538461,4124.871795,4164.102564,4112.692307,4132.307692,4148.974359,4124.743589,4144.358974,0,0,,,,,,,,,,,,,,,,,
32,16,4135.51282,4134.487179,4145,4135.897436,4125,4133.846154,4103.589743,4130.641025,4174.102564,4116.666666,4130.51282,4155.384615,4129.102564,4151.538461,0,0,,,,,,,,,,,,,,,,,
33,16,4135.25641,4133.461538,4142.692307,4136.538461,4126.282051,4128.205128,4096.025641,4128.333333,4174.74359,4127.820513,4131.282051,4155.769231,4127.564102,4146.153846,0,0,,,,,,,,,,,,,,,,,
34,16,4133.461538,4129.743589,4138.589743,4133.461538,4120.769231,4122.564102,4088.461538,4122.820513,4161.923077,4117.051282,4131.153846,4145,4123.589743,4138.461538,0,0,,,,,,,,,,,,,,,,,
35,16,4125.384615,4124.358974,4129.615384,4126.538461,4122.179487,4123.846154,4090.128205,4126.025641,4160.384615,4113.205128,4129.102564,4133.846154,4121.794872,4139.615384,0,0,,,,,,,,,,,,,,,,,
36,16,4124.102564,4119.358974,4131.025641,4123.076923,4118.461538,4126.025641,4085.128205,4127.564102,4160.51282,4105.897436,4121.025641,4126.410256,4114.358974,4136.666666,0,0,,,,,,,,,,,,,,,,,
37,16,4118.846154,4116.538461,4121.538461,4122.179487,4113.846154,4124.102564,4080.128205,4122.051282,4151.538461,4084.230769,4115.897436,4117.948718,4107.435897,4124.230769,0,0,,,,,,,,,,,,,,,,,
38,16,4109.743589,4114.487179,4111.153846,4113.974359,4111.794872,4123.333333,4080.76923,4121.538461,4144.102564,4086.666666,4110.51282,4107.307692,4100.25641,4117.179487,0,0,,,,,,,,,,,,,,,,,
39,16,4110.769231,4110.897436,4113.846154,4108.846154,4109.871795,4124.743589,4079.230769,4123.846154,4145.641025,4104.871795,4103.205128,4103.717948,4097.307692,4120.25641,0,0,,,,,,,,,,,,,,,,,
40,16,4113.589743,4111.025641,4112.948718,4114.871795,4113.076923,4125.897436,4081.153846,4123.974359,4153.717949,4108.205128,4102.820513,4108.076923,4106.025641,4124.615384,0,0,,,,,,,,,,,,,,,,,
41,16,4119.871795,4112.820513,4119.743589,4122.179487,4110.25641,4125.641025,4082.692307,4125.641025,4154.615384,4100.384615,4105.769231,4112.435897,4112.820513,4126.025641,0,0,,,,,,,,,,,,,,,,,
42,16,4118.076923,4113.974359,4117.307692,4120.384615,4107.948718,4125.25641,4081.923077,4126.794872,4155,4106.666666,4110.128205,4112.692307,4113.333333,4124.871795,0,0,,,,,,,,,,,,,,,,,
43,16,4112.948718,4112.051282,4111.025641,4111.923077,4109.871795,4125.128205,4082.435897,4124.230769,4154.102564,4109.102564,4110.128205,4108.205128,4108.717948,4122.051282,0,0,,,,,,,,,,,,,,,,,
44,16,4116.282051,4108.974359,4116.025641,4112.435897,4104.615384,4124.230769,4077.692307,4123.076923,4146.282051,4095.128205,4103.846154,4104.615384,4102.051282,4121.666666,0,0,,,,,,,,,,,,,,,,,
45,16,4116.025641,4113.589743,4115.641025,4119.230769,4103.205128,4125,4075.897436,4124.743589,4147.820513,4095,4102.948718,4108.205128,4103.205128,4123.846154,0,0,,,,,,,,,,,,,,,,,
46,16,4118.717948,4115.384615,4119.102564,4120.128205,4105,4124.358974,4078.717948,4124.487179,4150.128205,4099.487179,4104.871795,4112.435897,4105.384615,4124.871795,0,0,,,,,,,,,,,,,,,,,
47,16,4114.743589,4112.820513,4115.128205,4116.153846,4108.717948,4123.846154,4078.717948,4122.820513,4143.974359,4101.923077,4105,4111.538461,4103.974359,4121.666666,0,0,,,,,,,,,,,,,,,,,
48,16,4108.589743,4113.846154,4110.384615,4115.25641,4111.410256,4123.076923,4077.948718,4124.358974,4139.102564,4102.307692,4099.871795,4108.076923,4100,4117.820513,0,0,,,,,,,,,,,,,,,,,
49,16,4112.051282,4111.794872,4111.794872,4112.692307,4103.846154,4122.564102,4077.564102,4126.923077,4137.564102,4096.666666,4094.230769,4103.717948,4095.128205,4117.179487,0,0,,,,,,,,,,,,,,,,,
50,16,4114.487179,4111.538461,4108.205128,4107.692307,4103.846154,4129.615384,4083.589743,4129.102564,4143.333333,4097.435897,4101.153846,4107.307692,4102.692307,4120.128205,0,0,,,,,,,,,,,,,,,,,
51,16,4120.384615,4116.538461,4119.102564,4113.717948,4110.384615,4136.025641,4090.25641,4133.076923,4148.974359,4102.692307,4112.179487,4115.769231,4114.102564,4126.153846,0,0,,,,,,,,,,,,,,,,,
52,16,4117.948718,4118.076923,4117.820513,4118.333333,4115.769231,4131.153846,4091.538461,4134.615384,4150.25641,4107.692307,4112.564102,4112.948718,4116.025641,4125.128205,0,0,,,,,,,,,,,,,,,,,
53,16,4114.230769,4114.358974,4107.435897,4110.897436,4119.230769,4123.333333,4088.076923,4129.358974,4146.410256,4112.051282,4106.666666,4108.205128,4112.564102,4122.692307,0,0,,,,,,,,,,,,,,,,,
54,16,4120.128205,4112.179487,4116.923077,4111.794872,4115,4123.333333,4080.128205,4125,4141.666666,4107.435897,4106.666666,4115.25641,4112.820513,4130.897436,0,0,,,,,,,,,,,,,,,,,
55,16,4118.205128,4114.230769,4119.230769,4119.358974,4111.282051,4124.871795,4077.692307,4126.025641,4142.692307,4102.564102,4116.153846,4123.589743,4119.358974,4135,0,0,,,,,,,,,,,,,,,,,
56,16,4118.717948,4115.25641,4117.820513,4116.794872,4110.128205,4124.615384,4079.230769,4126.923077,4139.615384,4109.615384,4115.641025,4121.666666,4118.333333,4132.051282,0,0,,,,,,,,,,,,,,,,,
57,16,4117.820513,4115.25641,4114.615384,4108.076923,4111.282051,4124.102564,4081.666666,4123.846154,4135.641025,4116.153846,4107.820513,4113.076923,4115,4129.743589,0,0,,,,,,,,,,,,,,,,,
58,16,4113.846154,4116.153846,4112.564102,4107.435897,4111.666666,4122.564102,4081.538461,4123.333333,4136.666666,4107.948718,4109.743589,4110.51282,4116.025641,4127.435897,0,0,,,,,,,,,,,,,,,,,
59,16,4122.179487,4116.282051,4122.692307,4110.51282,4106.410256,4122.564102,4080.76923,4129.230769,4135.641025,4105.641025,4111.666666,4115.384615,4113.974359,4127.564102,0,0,,,,,,,,,,,,,,,,,
60,16,4127.307692,4120.769231,4125,4113.974359,4109.615384,4121.923077,4085.128205,4132.051282,4137.435897,4120.51282,4117.051282,4120.384615,4119.487179,4137.692307,0,0,,,,,,,,,,,,,,,,,
61,16,4125.641025,4120.51282,4124.743589,4114.871795,4108.461538,4120.769231,4084.743589,4124.358974,4132.179487,4115.128205,4117.051282,4119.230769,4119.615384,4142.051282,0,0,,,,,,,,,,,,,,,,,
62,16,4122.179487,4113.205128,4116.923077,4107.564102,4098.333333,4120.384615,4082.692307,4123.589743,4122.564102,4097.307692,4102.179487,4111.666666,4106.410256,4130.769231,0,0,,,,,,,,,,,,,,,,,
63,16,4119.871795,4113.589743,4110.384615,4105.641025,4101.025641,4121.666666,4085.384615,4135.51282,4125.128205,4101.923077,4099.743589,4112.435897,4108.974359,4129.615384,0,0,,,,,,,,,,,,,,,,,
64,16,4124.615384,4115.25641,4119.230769,4108.846154,4105,4124.102564,4085.641025,4138.974359,4127.051282,4102.179487,4106.282051,4114.358974,4117.692307,4137.820513,214,11,,,,,,,,,,,,,,,,,
65,16,4121.410256,4113.846154,4114.230769,4107.435897,4102.179487,4123.974359,4085.128205,4128.076923,4124.487179,4098.333333,4106.794872,4111.666666,4116.282051,4135.769231,243,12,,,,,,,,,,,,,,,,,
66,16,4116.025641,4114.358974,4111.666666,4105.641025,4101.282051,4121.923077,4088.461538,4122.564102,4121.410256,4099.358974,4105.51282,4111.538461,4115.769231,4129.743589,242,10,,,,,,,,,,,,,,,,,
67,16,4115,4111.282051,4113.333333,4105.128205,4100.76923,4121.025641,4088.076923,4125.25641,4118.205128,4098.333333,4106.538461,4113.589743,4116.025641,4128.333333,63,12,,,,,,,,,,,,,,,,,
68,16,4110.641025,4105.897436,4105.641025,4103.461538,4099.615384,4120.897436,4081.666666,4125.128205,4117.179487,4102.692307,4105.25641,4109.487179,4110.769231,4124.743589,4,14,,,,,,,,,,,,,,,,,
69,16,4116.025641,4108.589743,4112.435897,4105.641025,4099.871795,4122.307692,4079.615384,4122.564102,4113.076923,4103.076923,4099.615384,4103.589743,4106.282051,4120.641025,0,8,,,,,,,,,,,,,,,,,
70,16,4120.128205,4118.333333,4117.948718,4112.948718,4105,4123.717948,4087.692307,4125,4113.974359,4100.51282,4104.230769,4110.128205,4113.846154,4127.564102,151,12,,,,,,,,,,,,,,,,,
